IR,SR,cq_size,ceq_size, remaining_rb, mem_bw,
1,2,0,0,2048,4.8,
7,7,0,0,2048,4.16,
4,4,0,0,2048,5.44,
4,4,0,0,2048,6.08,
3,3,0,0,2048,5.76,
2,2,0,0,2048,5.44,
2,2,0,0,2048,7.2,
1,1,0,0,2048,5.76,
1,2,0,0,2048,2.88,
1,0,0,0,2048,2.88,
1,1,0,0,2048,5.44,
3,3,0,0,2048,5.44,
1,1,0,0,2048,5.92,
1,1,0,0,2048,5.92,
2,2,0,0,2048,3.84,
1,1,0,0,2048,4.8,
1,1,0,0,2048,4.48,
6,6,0,0,2048,2.56,
1,1,0,0,2048,4,
1,1,0,0,2048,4,
2,2,0,0,2048,4,
2,2,0,0,2048,5.76,
3,3,0,0,2048,4.8,
4,4,0,0,2048,5.44,
3,3,0,0,2048,5.44,
2,2,0,0,2048,5.76,
3,3,0,0,2048,2.88,
1,1,0,0,2048,3.68,
1,1,0,0,2048,6.24,
1,0,0,0,2048,6.24,
1,2,0,0,2048,3.84,
1,1,0,0,2048,5.28,
1,0,0,0,2048,5.28,
3,5,0,0,2048,5.76,
1,0,0,0,2048,5.76,
1,1,0,0,2048,5.76,
3,2,0,0,2048,4.32,
3,4,0,0,2048,2.4,
1,1,0,0,2048,5.28,
1,1,0,0,2048,5.28,
2,2,0,0,2048,5.92,
1,3,0,0,2048,4.16,
4,2,0,0,2048,6.24,
1,1,0,0,2048,4.96,
2,2,0,0,2048,4.96,
4,5,0,0,2048,5.6,
3,2,0,0,2048,3.84,
3,4,0,0,2048,4.32,
2,1,0,0,2048,4.8,
2,4,0,0,2048,4.32,
2,0,0,0,2048,4.64,
3,4,0,0,2048,3.84,
3,2,0,0,2048,4.64,
2,2,0,0,2048,4,
1,0,0,0,2048,4,
4,5,0,0,2048,4.8,
1,0,0,0,2048,2.24,
3,4,0,0,2048,2.24,
4,9,0,0,2048,3.84,
5,0,0,0,2048,5.12,
1,3,0,0,2048,4.48,
1,0,0,0,2048,4.16,
1,1,0,0,2048,4.64,
1,2,0,0,2048,4.64,
1,0,0,0,2048,4.64,
1,0,0,0,2048,4.64,
2,3,0,0,2048,5.28,
1,1,0,0,2048,4.96,
7,6,0,0,2048,6.88,
1,0,0,0,2048,4.32,
3,5,0,0,2048,4.32,
2,1,0,0,2048,3.36,
2,2,0,0,2048,5.44,
1,1,0,0,2048,3.36,
1,1,0,0,2048,6.88,
1,2,0,0,2048,4.64,
3,2,0,0,2048,4.48,
3,3,0,0,2048,3.04,
3,3,0,0,2048,5.6,
6,6,0,0,2048,4.32,
3,3,0,0,2048,4.48,
1,2,0,0,2048,4.8,
2,1,0,0,2048,4.32,
1,1,0,0,2048,4.8,
1,1,0,0,2048,6.4,
1,0,0,0,2048,3.04,
1,2,0,0,2048,3.04,
1,1,0,0,2048,3.04,
5,5,0,0,2048,6.08,
4,4,0,0,2048,3.84,
2,2,0,0,2048,6.08,
1,1,0,0,2048,5.6,
1,1,0,0,2048,5.76,
2,3,0,0,2048,6.4,
1,0,0,0,2048,3.04,
4,3,0,0,2048,3.2,
1,2,0,0,2048,3.2,
3,3,0,0,2048,2.88,
3,3,0,0,2048,5.6,
4,4,0,0,2048,5.76,
4,5,0,0,2048,5.28,
4,4,0,0,2048,2.24,
5,5,0,0,2048,3.52,
1,0,0,0,2048,4.48,
1,2,0,0,2048,4.8,
1,1,0,0,2048,6.4,
2,1,0,0,2048,3.84,
1,1,0,0,2048,3.84,
1,1,0,0,2048,4.32,
1,1,0,0,2048,4.8,
2,2,0,0,2048,4.64,
1,1,0,0,2048,4.96,
1,1,0,0,2048,2.56,
1,1,0,0,2048,4.8,
1,2,0,0,2048,4.8,
4,3,0,0,2048,3.2,
1,1,0,0,2048,3.2,
4,4,0,0,2048,3.84,
4,4,0,0,2048,6.24,
4,6,0,0,2048,4.48,
3,1,0,0,2048,5.6,
3,3,0,0,2048,4.96,
2,2,0,0,2048,3.52,
2,2,0,0,2048,4.96,
1,1,0,0,2048,5.6,
4,4,0,0,2048,2.88,
1,1,0,0,2048,4.32,
1,0,0,0,2048,4.32,
1,2,0,0,2048,4.32,
1,2,0,0,2048,6.24,
1,1,0,0,2048,3.52,
1,0,0,0,2048,3.36,
1,1,0,0,2048,3.36,
1,1,0,0,2048,4.8,
1,1,0,0,2048,4.8,
1,2,0,0,2048,4.8,
3,2,0,0,2048,5.12,
1,0,0,0,2048,5.12,
3,4,0,0,2048,5.44,
5,5,0,0,2048,5.6,
5,4,0,0,2048,4.32,
5,6,0,0,2048,4.32,
1,1,0,0,2048,3.52,
2,2,0,0,2048,3.52,
2,2,0,0,2048,4.96,
4,4,0,0,2048,4.64,
4,3,0,0,2048,4.48,
2,3,0,0,2048,3.2,
1,0,0,0,2048,3.2,
3,4,0,0,2048,4.8,
1,1,0,0,2048,6.08,
1,2,0,0,2048,4.64,
1,1,0,0,2048,5.28,
1,1,0,0,2048,6.4,
1,0,0,0,2048,6.4,
3,3,0,0,2048,4.64,
1,1,0,0,2048,4.64,
3,3,0,0,2048,5.44,
2,2,0,0,2048,3.04,
1,1,0,0,2048,4.8,
1,1,0,0,2048,4.8,
3,3,0,0,2048,5.12,
1,1,0,0,2048,4.48,
1,1,0,0,2048,4.48,
2,2,0,0,2048,3.36,
2,3,0,0,2048,2.88,
2,1,0,0,2048,5.92,
1,1,0,0,2048,5.12,
1,3,0,0,2048,4,
1,0,0,0,2048,4,
2,1,0,0,2048,4.96,
1,0,0,0,2048,5.76,
4,9,0,0,2048,5.76,
4,0,0,0,2048,4,
2,2,0,0,2048,4,
3,3,0,0,2048,2.72,
6,6,0,0,2048,7.68,
2,8,0,0,2048,4.16,
6,0,0,0,2048,5.44,
3,4,0,0,2048,4.32,
5,3,0,0,2048,4.96,
1,2,0,0,2048,4.64,
4,4,0,0,2048,4.8,
1,1,0,0,2048,4.8,
5,6,0,0,2048,4.32,
1,0,0,0,2048,3.84,
1,2,0,0,2048,5.44,
1,1,0,0,2048,4,
1,1,0,0,2048,4,
1,1,0,0,2048,4.96,
1,1,0,0,2048,4.96,
1,0,0,0,2048,4.96,
1,1,0,0,2048,4.16,
3,3,0,0,2048,2.08,
1,1,0,0,2048,4.64,
3,3,0,0,2048,5.44,
4,4,0,0,2048,5.44,
1,1,0,0,2048,4.64,
1,1,0,0,2048,4,
1,2,0,0,2048,3.84,
1,0,0,0,2048,4.16,
1,1,0,0,2048,4.16,
2,2,0,0,2048,4.16,
1,1,0,0,2048,3.52,
4,4,0,0,2048,3.52,
5,5,0,0,2048,5.12,
4,4,0,0,2048,4.64,
1,1,0,0,2048,4.8,
1,1,0,0,2048,4.16,
2,2,0,0,2048,4.8,
2,2,0,0,2048,4.8,
1,1,0,0,2048,4.48,
2,2,0,0,2048,4.48,
5,5,0,0,2048,2.24,
4,4,0,0,2048,3.52,
6,6,0,0,2048,4.96,
6,6,0,0,2048,2.88,
6,6,0,0,2048,4.64,
6,13,0,0,2048,3.2,
8,0,0,0,2048,4.32,
17,28,0,0,2048,3.68,
10,0,0,0,2048,4.32,
1,1,0,0,2048,4.32,
9,9,0,0,2048,5.6,
10,10,0,0,2048,6.08,
11,11,0,0,2048,4.8,
9,9,0,0,2048,3.52,
9,9,0,0,2048,4.64,
9,9,0,0,2048,3.52,
10,10,0,0,2048,5.28,
7,7,0,0,2048,2.4,
5,10,0,0,2048,3.36,
5,0,0,0,2048,5.76,
3,3,0,0,2048,2.56,
2,2,0,0,2048,4,
2,2,0,0,2048,3.84,
2,2,0,0,2048,5.12,
2,2,0,0,2048,4.32,
3,3,0,0,2048,5.12,
3,3,0,0,2048,3.04,
3,3,0,0,2048,4.96,
3,3,0,0,2048,4.8,
3,3,0,0,2048,3.84,
3,3,0,0,2048,5.44,
2,2,0,0,2048,3.52,
2,2,0,0,2048,4.16,
2,2,0,0,2048,6.08,
2,2,0,0,2048,3.36,
2,2,0,0,2048,4.48,
2,2,0,0,2048,3.36,
2,2,0,0,2048,4.32,
2,3,0,0,2048,3.68,
2,1,0,0,2048,2.56,
2,2,0,0,2048,3.84,
2,2,0,0,2048,4.64,
2,2,0,0,2048,3.68,
2,2,0,0,2048,3.04,
3,3,0,0,2048,5.12,
2,2,0,0,2048,3.36,
2,2,0,0,2048,4,
2,2,0,0,2048,4,
2,2,0,0,2048,3.36,
2,2,0,0,2048,4.96,
2,2,0,0,2048,4.8,
2,2,0,0,2048,4.16,
2,2,0,0,2048,3.2,
2,2,0,0,2048,5.28,
2,2,0,0,2048,2.72,
3,3,0,0,2048,3.84,
3,3,0,0,2048,4.48,
4,5,0,0,2048,3.84,
3,3,0,0,2048,4.32,
5,5,0,0,2048,4.64,
1,1,0,0,2048,5.12,
1,1,0,0,2048,5.12,
2,2,0,0,2048,3.68,
2,2,0,0,2048,2.88,
2,2,0,0,2048,4.64,
2,2,0,0,2048,3.36,
2,2,0,0,2048,3.36,
2,2,0,0,2048,3.68,
2,2,0,0,2048,4.16,
3,3,0,0,2048,3.36,
2,2,0,0,2048,4.16,
3,3,0,0,2048,3.36,
3,3,0,0,2048,4.48,
2,2,0,0,2048,4.32,
3,3,0,0,2048,3.68,
2,2,0,0,2048,3.04,
2,2,0,0,2048,4.96,
2,2,0,0,2048,5.12,
2,2,0,0,2048,1.76,
2,2,0,0,2048,5.76,
3,2,0,0,2048,4.64,
2,3,0,0,2048,4.64,
3,2,0,0,2048,4,
4,4,0,0,2048,4.32,
4,4,0,0,2048,4.48,
3,3,0,0,2048,4.32,
3,3,0,0,2048,4.96,
3,3,0,0,2048,4.96,
4,4,0,0,2048,3.2,
2,2,0,0,2048,5.44,
2,2,0,0,2048,2.88,
2,2,0,0,2048,5.12,
2,2,0,0,2048,4.16,
3,3,0,0,2048,4,
4,4,0,0,2048,4.16,
3,3,0,0,2048,3.36,
3,3,0,0,2048,4.16,
3,3,0,0,2048,4.32,
5,5,0,0,2048,2.4,
6,6,0,0,2048,4.48,
6,6,0,0,2048,4.64,
8,7,0,0,2048,3.84,
9,10,0,0,2048,4.96,
8,8,0,0,2048,4.8,
8,8,0,0,2048,4.16,
7,7,0,0,2048,5.12,
6,6,0,0,2048,4.48,
6,6,0,0,2048,4.96,
6,6,0,0,2048,4.8,
7,7,0,0,2048,4.48,
6,6,0,0,2048,4.64,
6,6,0,0,2048,4.96,
4,4,0,0,2048,3.68,
5,5,0,0,2048,5.12,
2,2,0,0,2048,4,
2,2,0,0,2048,5.12,
2,2,0,0,2048,4.32,
2,2,0,0,2048,2.56,
2,2,0,0,2048,3.2,
2,2,0,0,2048,4.96,
3,3,0,0,2048,4.64,
4,4,0,0,2048,3.84,
4,4,0,0,2048,4.32,
3,3,0,0,2048,4.96,
2,2,0,0,2048,3.2,
2,2,0,0,2048,5.92,
2,2,0,0,2048,4.32,
2,2,0,0,2048,4.8,
3,3,0,0,2048,4.64,
3,3,0,0,2048,5.12,
3,3,0,0,2048,3.84,
4,3,0,0,2048,4.32,
4,5,0,0,2048,5.76,
4,4,0,0,2048,4.16,
4,4,0,0,2048,3.2,
4,4,0,0,2048,4.48,
5,4,0,0,2048,4.16,
9,10,0,0,2048,4.32,
1,2,0,0,2048,4.64,
3,2,0,0,2048,4.64,
4,4,0,0,2048,4.48,
2,2,0,0,2048,3.68,
3,3,0,0,2048,3.2,
3,3,0,0,2048,4.32,
4,4,0,0,2048,4.64,
4,4,0,0,2048,3.52,
4,4,0,0,2048,5.76,
4,4,0,0,2048,4.16,
3,3,0,0,2048,3.68,
3,3,0,0,2048,4.48,
4,4,0,0,2048,4.16,
4,4,0,0,2048,4,
3,4,0,0,2048,3.52,
4,3,0,0,2048,4.16,
4,4,0,0,2048,3.52,
4,4,0,0,2048,4.16,
4,4,0,0,2048,4.48,
4,4,0,0,2048,2.88,
3,3,0,0,2048,4.32,
5,5,0,0,2048,3.2,
5,5,0,0,2048,3.68,
5,5,0,0,2048,4,
4,4,0,0,2048,3.36,
5,5,0,0,2048,2.88,
3,3,0,0,2048,3.84,
2,2,0,0,2048,3.52,
3,3,0,0,2048,3.52,
3,3,0,0,2048,3.2,
3,3,0,0,2048,4.48,
2,2,0,0,2048,3.68,
4,4,0,0,2048,2.56,
2,2,0,0,2048,3.52,
2,2,0,0,2048,4,
2,2,0,0,2048,3.52,
2,2,0,0,2048,3.2,
2,2,0,0,2048,3.36,
3,3,0,0,2048,2.08,
3,3,0,0,2048,4.8,
3,3,0,0,2048,4.32,
4,4,0,0,2048,4.48,
5,5,0,0,2048,2.4,
5,5,0,0,2048,1.44,
5,5,0,0,2048,2.56,
4,4,0,0,2048,3.36,
3,3,0,0,2048,4.16,
3,3,0,0,2048,3.84,
4,4,0,0,2048,3.52,
4,2,0,0,2048,4.64,
6,8,0,0,2048,5.44,
1,2,0,0,2048,3.2,
3,2,0,0,2048,3.2,
5,5,0,0,2048,4.16,
3,3,0,0,2048,3.52,
4,4,0,0,2048,2.72,
5,5,0,0,2048,3.52,
3,3,0,0,2048,1.92,
3,5,0,0,2048,4.48,
7,5,0,0,2048,4.16,
1,2,0,0,2048,4.48,
3,2,0,0,2048,4.48,
5,5,0,0,2048,4.16,
5,5,0,0,2048,5.28,
6,6,0,0,2048,3.36,
5,5,0,0,2048,4.16,
5,5,0,0,2048,3.84,
4,4,0,0,2048,3.52,
4,4,0,0,2048,4.32,
4,4,0,0,2048,4.8,
4,4,0,0,2048,5.44,
4,4,0,0,2048,3.84,
3,3,0,0,2048,4.48,
5,5,0,0,2048,3.2,
7,7,0,0,2048,3.36,
6,6,0,0,2048,4.48,
6,6,0,0,2048,3.84,
5,5,0,0,2048,3.36,
5,5,0,0,2048,5.28,
4,4,0,0,2048,4.96,
4,4,0,0,2048,3.68,
4,4,0,0,2048,3.36,
5,5,0,0,2048,3.36,
5,5,0,0,2048,4.96,
7,6,0,0,2048,5.44,
9,10,0,0,2048,5.12,
1,1,0,0,2048,4,
2,2,0,0,2048,4,
5,5,0,0,2048,3.84,
5,4,0,0,2048,4,
9,10,0,0,2048,2.4,
1,2,0,0,2048,3.68,
5,4,0,0,2048,3.68,
6,6,0,0,2048,5.6,
6,6,0,0,2048,3.2,
5,5,0,0,2048,3.84,
5,5,0,0,2048,3.04,
5,5,0,0,2048,4,
7,7,0,0,2048,3.68,
8,8,0,0,2048,3.52,
8,8,0,0,2048,3.2,
5,6,0,0,2048,4.32,
6,5,0,0,2048,3.36,
6,6,0,0,2048,3.84,
6,6,0,0,2048,5.12,
6,6,0,0,2048,4.8,
6,6,0,0,2048,4.64,
5,11,0,0,2048,4.32,
6,0,0,0,2048,5.44,
6,6,0,0,2048,4.8,
5,5,0,0,2048,3.2,
4,4,0,0,2048,4,
4,4,0,0,2048,6.08,
4,6,0,0,2048,4.48,
4,2,0,0,2048,4.96,
4,4,0,0,2048,3.52,
4,4,0,0,2048,3.04,
4,4,0,0,2048,4.64,
4,4,0,0,2048,4.16,
3,3,0,0,2048,3.52,
3,3,0,0,2048,6.08,
3,3,0,0,2048,4.48,
5,5,0,0,2048,5.12,
5,5,0,0,2048,3.52,
5,5,0,0,2048,4.96,
5,5,0,0,2048,3.2,
5,5,0,0,2048,3.52,
5,5,0,0,2048,3.68,
3,3,0,0,2048,4.32,
2,2,0,0,2048,3.36,
2,2,0,0,2048,3.68,
2,2,0,0,2048,3.84,
2,2,0,0,2048,2.56,
3,3,0,0,2048,4.48,
3,3,0,0,2048,4.16,
3,3,0,0,2048,2.56,
3,6,0,0,2048,4.96,
4,1,0,0,2048,4.48,
4,4,0,0,2048,4.16,
4,4,0,0,2048,5.92,
3,3,0,0,2048,3.84,
3,3,0,0,2048,4.96,
3,3,0,0,2048,4.8,
3,6,0,0,2048,4.16,
3,0,0,0,2048,3.52,
4,4,0,0,2048,3.36,
9,10,0,0,2048,3.84,
1,2,0,0,2048,5.76,
15,13,0,0,2048,4.48,
1,2,0,0,2048,4.16,
5,4,0,0,2048,4.16,
5,5,0,0,2048,4,
5,5,0,0,2048,5.44,
4,4,0,0,2048,3.84,
3,3,0,0,2048,4.16,
3,3,0,0,2048,2.88,
3,6,0,0,2048,4,
4,1,0,0,2048,4.64,
4,4,0,0,2048,4.16,
5,5,0,0,2048,6.24,
5,5,0,0,2048,4,
3,3,0,0,2048,4,
3,3,0,0,2048,3.52,
3,3,0,0,2048,4.32,
4,4,0,0,2048,4.64,
4,4,0,0,2048,4.32,
3,3,0,0,2048,5.44,
4,4,0,0,2048,3.68,
5,5,0,0,2048,3.68,
5,5,0,0,2048,4.96,
5,5,0,0,2048,4.64,
5,7,0,0,2048,4.8,
5,3,0,0,2048,4.16,
5,5,0,0,2048,5.12,
6,6,0,0,2048,4.8,
5,5,0,0,2048,5.92,
5,5,0,0,2048,4.64,
5,10,0,0,2048,4.64,
5,0,0,0,2048,4.96,
5,5,0,0,2048,4,
6,6,0,0,2048,5.28,
6,6,0,0,2048,6.72,
6,6,0,0,2048,6.08,
6,6,0,0,2048,5.12,
4,4,0,0,2048,4,
4,4,0,0,2048,5.44,
6,6,0,0,2048,5.44,
6,6,0,0,2048,5.76,
6,6,0,0,2048,4.48,
6,6,0,0,2048,4.96,
5,5,0,0,2048,4.48,
5,5,0,0,2048,6.72,
5,5,0,0,2048,4.96,
5,5,0,0,2048,4,
5,5,0,0,2048,2.88,
6,6,0,0,2048,4.8,
8,8,0,0,2048,6.08,
8,8,0,0,2048,5.28,
8,8,0,0,2048,4.48,
8,8,0,0,2048,6.4,
8,8,0,0,2048,5.76,
8,8,0,0,2048,5.44,
8,16,0,0,2048,5.76,
8,0,0,0,2048,5.12,
10,10,0,0,2048,4.64,
10,10,0,0,2048,7.04,
11,11,0,0,2048,5.44,
11,11,0,0,2048,5.92,
11,11,0,0,2048,4.8,
11,11,0,0,2048,6.88,
11,11,0,0,2048,6.88,
10,20,0,0,2048,5.6,
10,0,0,0,2048,4.8,
10,10,0,0,2048,3.2,
5,5,0,0,2048,6.72,
5,5,0,0,2048,6.24,
5,5,0,0,2048,6.4,
5,5,0,0,2048,5.92,
5,5,0,0,2048,5.6,
4,4,0,0,2048,6.4,
4,4,0,0,2048,4.8,
4,4,0,0,2048,4.8,
4,4,0,0,2048,4.16,
4,4,0,0,2048,6.08,
4,4,0,0,2048,5.12,
4,4,0,0,2048,5.28,
4,4,0,0,2048,6.24,
4,4,0,0,2048,5.12,
4,5,0,0,2048,6.88,
5,4,0,0,2048,5.44,
5,5,0,0,2048,4.96,
6,6,0,0,2048,5.44,
5,5,0,0,2048,4.8,
5,5,0,0,2048,3.36,
5,5,0,0,2048,5.28,
4,4,0,0,2048,6.08,
4,4,0,0,2048,4.8,
4,4,0,0,2048,4.8,
4,4,0,0,2048,4.8,
3,3,0,0,2048,5.28,
3,3,0,0,2048,6.08,
3,3,0,0,2048,4.96,
5,4,0,0,2048,4.32,
4,5,0,0,2048,5.92,
3,3,0,0,2048,6.08,
3,3,0,0,2048,6.4,
3,3,0,0,2048,5.6,
3,3,0,0,2048,4.96,
3,6,0,0,2048,6.24,
3,0,0,0,2048,5.12,
3,3,0,0,2048,4.64,
3,3,0,0,2048,4.64,
4,4,0,0,2048,4,
4,4,0,0,2048,5.6,
4,4,0,0,2048,4.96,
4,4,0,0,2048,5.12,
4,4,0,0,2048,5.76,
4,4,0,0,2048,5.76,
5,4,0,0,2048,6.08,
4,5,0,0,2048,5.76,
6,6,0,0,2048,4.96,
5,5,0,0,2048,4.64,
5,5,0,0,2048,4.64,
4,9,0,0,2048,7.36,
5,0,0,0,2048,7.04,
5,5,0,0,2048,5.76,
5,5,0,0,2048,7.84,
4,4,0,0,2048,4.8,
4,4,0,0,2048,5.92,
4,4,0,0,2048,5.44,
4,4,0,0,2048,6.72,
4,4,0,0,2048,7.84,
4,8,0,0,2048,4.16,
4,0,0,0,2048,7.2,
5,10,0,0,2048,6.56,
6,1,0,0,2048,6.56,
6,6,0,0,2048,6.24,
12,12,0,0,2048,5.92,
1,1,0,0,2048,5.92,
5,5,0,0,2048,5.76,
6,6,0,0,2048,5.76,
6,6,0,0,2048,5.92,
6,6,0,0,2048,5.44,
6,6,0,0,2048,5.76,
8,8,0,0,2048,5.12,
8,7,0,0,2048,6.72,
15,16,0,0,2048,6.72,
1,1,0,0,2048,4.64,
6,5,0,0,2048,4.64,
6,7,0,0,2048,6.56,
7,7,0,0,2048,5.28,
7,7,0,0,2048,3.36,
8,16,0,0,2048,6.24,
8,0,0,0,2048,5.44,
8,8,0,0,2048,5.92,
8,8,0,0,2048,8.8,
8,8,0,0,2048,5.92,
8,8,0,0,2048,7.84,
8,8,0,0,2048,7.68,
8,8,0,0,2048,6.56,
8,8,0,0,2048,4.96,
8,8,0,0,2048,6.08,
8,8,0,0,2048,6.72,
8,8,0,0,2048,6.08,
7,7,0,0,2048,5.6,
7,7,0,0,2048,6.08,
7,7,0,0,2048,6.24,
7,7,0,0,2048,8.32,
8,16,0,0,2048,7.52,
7,0,0,0,2048,7.2,
7,7,0,0,2048,6.24,
7,7,0,0,2048,4.32,
7,7,0,0,2048,7.36,
7,7,0,0,2048,8.48,
5,5,0,0,2048,7.04,
4,4,0,0,2048,7.84,
5,5,0,0,2048,5.12,
5,5,0,0,2048,5.76,
6,6,0,0,2048,5.44,
6,6,0,0,2048,7.04,
11,16,0,0,2048,6.24,
1,0,0,0,2048,6.24,
4,0,0,0,2048,7.52,
5,5,0,0,2048,4.8,
6,6,0,0,2048,6.56,
6,6,0,0,2048,6.4,
5,5,0,0,2048,6.24,
5,5,0,0,2048,7.2,
5,5,0,0,2048,5.28,
5,5,0,0,2048,4.64,
5,5,0,0,2048,3.04,
5,5,0,0,2048,7.04,
6,6,0,0,2048,5.44,
5,5,0,0,2048,7.36,
5,5,0,0,2048,6.08,
5,5,0,0,2048,6.72,
5,8,0,0,2048,6.4,
6,3,0,0,2048,5.12,
6,6,0,0,2048,6.88,
5,5,0,0,2048,7.36,
5,5,0,0,2048,7.04,
4,4,0,0,2048,4.64,
5,5,0,0,2048,7.36,
5,5,0,0,2048,6.24,
5,5,0,0,2048,6.4,
5,5,0,0,2048,6.24,
6,6,0,0,2048,7.84,
5,5,0,0,2048,6.88,
5,5,0,0,2048,5.12,
5,5,0,0,2048,5.6,
6,5,0,0,2048,4.16,
6,13,0,0,2048,6.88,
7,0,0,0,2048,6.88,
5,5,0,0,2048,7.2,
5,5,0,0,2048,8.48,
5,5,0,0,2048,5.92,
5,5,0,0,2048,6.88,
5,6,0,0,2048,6.24,
5,5,0,0,2048,6.88,
5,5,0,0,2048,7.68,
7,6,0,0,2048,6.88,
7,7,0,0,2048,6.72,
7,7,0,0,2048,9.76,
6,6,0,0,2048,7.2,
